stream_comid,totma,fromnode,tonode,stream_order
3321024,0.0188446309677,150013394,150013390,2
3321078,0.208327256927,150054426,150013394,1
3321026,0.1735215929,150054410,150013394,1
3321664,0.14195031098,150054539,150013400,1
3321224,0.147247780055,150054462,150013411,1
3321168,0.183464209506,150054448,150013401,1
3321230,0.11696021296,150054463,150013435,1
3321262,0.135128723042,150013447,150013438,2
3321242,0.0851268325364,150054464,150013447,1
3321278,0.0964564856037,150054469,150013447,1
3324476,0.0524623323649,150054635,150014216,1
3321398,0.126843584931,150054500,150013890,1
3321338,0.118304638802,150054484,150013888,1
3321350,0.106642699591,150054487,150013458,1
3321688,0.130326368023,150054545,150013545,1
3321694,0.0946149875016,150054547,150013473,1
3321390,0.00517980573876,150013479,150013546,2
3321384,0.098097636891,150054496,150013479,1
3321386,0.102028531955,150054497,150013479,1
3325788,0.0183235531744,150014598,150013491,1
3321442,0.0654889317833,150013491,150013472,1
3324488,0.0765084598196,150054638,150014598,1
3321360,0.125447603152,150054491,150013463,1
3321336,0.24913781089,150054483,150013440,1
3321108,0.107418067517,150054434,150013420,1
3321166,0.163536507595,150054447,150013430,1
3321202,0.100214015956,150054456,150013436,1
3321668,0.0874818577125,150013540,150013432,1
3321146,0.0951965275271,150054443,150013540,1
3321140,0.101830999654,150054441,150013422,1
3321656,0.148628599649,150054537,150013416,1
3321118,0.223818227341,150054436,150013404,1
3321074,0.105004103534,150054425,150013402,1
3322076,0.0136678466884,150013735,150013357,2
3321630,0.157641068549,150013530,150013735,2
3320860,0.00136485438955,150013357,150013995,2
3320940,0.0479335329143,150013373,150013783,2
3321634,0.327229820097,150054532,150013373,1
3320920,0.151631742496,150054383,150013373,1
3321642,0.046244568282,150013533,150013782,2
3320992,0.0355254267465,150013383,150013533,2
3321646,0.0584977739529,150013534,150013383,2
3320996,0.0574469413218,150013384,150013534,2
3321044,0.11965579124,150054414,150013384,1
3321002,0.0221181896704,150013386,150013383,1
3321052,0.108945908242,150054417,150013386,1
3321632,0.225803147645,150054531,150013384,1
3320984,0.188005128427,150054402,150013534,1
3321644,0.144537998769,150054534,150013533,1
3321650,0.129574594165,150054535,150013537,1
3320970,0.156076381232,150054398,150013379,1
3322122,0.00525937481581,150013758,150013767,1
3320952,0.166037490699,150054391,150013759,1
3322124,6.72499548194e-4,150013759,150013758,1
3320990,0.206565771207,150054404,150013795,1
3322196,0.0029899178729,150013795,150013799,1
3321248,0.119267840304,150054466,150013426,1
3321436,0.0762077830662,150054509,150013915,1
3321332,0.169037906783,150054482,150013907,1
3321318,0.132508764977,150054479,150013905,1
3321378,0.11659786793,150054495,150013465,1
3324494,0.00107602842201,150014223,150014222,2
3324496,0.10127166739,150054639,150014223,1
3325792,0.116567146095,150054797,150014599,1
3321408,0.186010959494,150054504,150013477,1
3321672,0.125771683429,150013541,150013431,2
3321254,0.0894225662781,150013443,150013541,2
3321256,0.00585423314329,150013444,150013443,2
3321678,0.10877235857,150054542,150013444,1
3321692,0.251912268651,150054546,150013443,1
3321684,0.0841353856827,150013543,150013444,2
3321306,0.144422422676,150013461,150013543,2
3321310,0.10673656094,150054476,150013461,1
3321304,0.132159734254,150054474,150013461,1
3321670,0.130901053302,150054540,150013541,1
3321170,0.263809099528,150054449,150013421,1
3321150,0.121282403992,150054445,150013418,1
3321662,0.154573402078,150013538,150013817,2
3322240,0.00531649396032,150013817,150013818,2
3321666,0.0924349342673,150013539,150013538,1
3321206,0.0761790273113,150054458,150013539,1
3321682,0.281037089257,150054544,150013538,1
3321204,0.169706690698,150054457,150013838,1
3322284,0.00256417590902,150013839,150013844,1
3322282,6.92729939004e-4,150013838,150013839,1
3321430,0.166274488785,150013487,150013919,1
3324478,0.0478154051283,150054636,150013487,1
3321686,0.184755172456,150013544,150013445,2
3324506,0.177628795453,150054642,150014218,1
3325134,0.0490603167767,150014351,150014396,1
3325838,0.0415637228376,150014621,150014351,1
3325794,0.00379530068333,150014600,150014350,1
3325146,0.201311508068,150014355,150014601,1
3324504,0.00210896869463,150014225,150014600,1
3325158,0.103851540018,150054734,150014355,1
3325132,0.0368235924383,150014350,150014621,1
3325796,0.0168017615081,150014601,150014225,1
3325166,0.0609259691227,150014359,150014415,2
3325164,0.192339519034,150054735,150014359,1
3324588,0.0778241820553,150054657,150014359,1
3324610,0.155859680828,150054664,150014423,1
3325150,0.130222835567,150054732,150014405,1
3324528,0.0244383794874,150014234,150014232,2
3324522,0.0301249757084,150014230,150014228,2
3325152,0.252207663319,150054733,150014604,1
3325802,0.00458765620593,150014604,150014397,1
3324532,0.18172836558,150054645,150014602,1
3325798,0.00127179296899,150014602,150014603,1
3321392,0.132615755178,150054499,150013467,1
3321352,0.0595730057563,150013471,150013939,2
3322484,0.00461888062389,150013939,150013940,2
3321400,0.0658274796953,150054501,150013471,1
3321402,0.100021929714,150054502,150013471,1
3324514,0.109453171269,150054644,150014406,1
3325348,0.00125115929731,150014406,150014407,1
3325350,0.0119702441674,150014407,150014410,1
3325144,0.0974904696241,150014354,150014409,1
3325738,3.5032900883,150054775,150014354,1
3325354,0.0075671433501,150014409,150014417,1
3324564,0.141282122747,150054652,150014416,1
3325368,0.00933662163452,150014416,150014428,1
3325202,0.127818771509,150054744,150014272,1
3325222,0.11606108529,150054749,150014283,1
3325206,0.32273554754,150054745,150014368,1
3325486,0.00584663195903,150014473,150014476,1
3325484,5.60683438451e-4,150014472,150014473,1
3324712,0.18807438254,150054684,150014472,1
3324750,-9999,150014297,150014501,1
3324748,0.128331433439,150054690,150014297,1
3325542,-9999,150014501,150014511,1
3324762,0.108619737076,150054692,150014509,1
3325560,-9999,150014510,150014518,1
3325558,-9999,150014509,150014510,1
3324782,0.127705341856,150054696,150014522,1
3325584,-9999,150014522,150014525,1
3325256,0.0710457578006,150014380,150014383,2
3325268,0.184654926436,150054760,150014380,1
3325258,0.0988197393929,150054759,150014380,1
3325248,0.190943337477,150054755,150014306,1
3324704,0.119978058767,150054683,150014369,1
3324614,0.0403620256415,150014255,150014250,3
3324596,0.163176436847,150054661,150014250,1
3324598,0.079286826288,150014250,150014439,3
3325414,0.00439130842112,150014439,150014457,3
3324640,0.00884397734155,150014263,150014264,2
3325196,0.0187510533248,150014366,150014263,1
3325754,326.22140096,150054783,150014366,1
3324634,0.0113029083511,150014261,150014456,1
3325194,0.0574941830613,150014365,150014263,1
3325448,0.00189559342797,150014456,150014459,1
3325454,0.58501291992,150014459,150014365,1
3325752,236.189979267,150054782,150014261,1
3324562,0.172020932142,150054651,150014421,1
3324576,0.143112900488,150054656,150014420,1
3324616,0.0946102309472,150054665,150014442,1
3325208,0.103052438405,150014370,150014371,1
3325462,83.3370129223,150014463,150014370,1
3324650,0.162493627045,150054671,150014463,1
3325298,0.176045414161,150054769,150014624,1
3325224,0.0269607451185,150014373,150014481,2
3325232,0.106123157133,150014375,150014373,2
3324754,0.0624757709232,150014299,150014375,1
3325766,79.8069714339,150054789,150014299,1
3324742,0.102339378179,150014294,150014375,1
3325764,65.3637942265,150054788,150014294,1
3325226,0.0536956519309,150014374,150014373,1
3325500,12.8180866093,150014480,150014374,1
3325230,0.082955187063,150054751,150014480,1
3324730,0.0202799145354,150014289,150014295,2
3325214,0.0273483581497,150014372,150014291,1
3325496,8.88876358858,150014478,150014372,1
3325218,0.0973193639698,150054747,150014478,1
3325236,0.132387975834,150054753,150014296,1
3324816,0.0642730006529,150014321,150014542,2
3325624,-9999,150014542,150014544,2
3325266,0.0642190075904,150014384,150014321,1
3325772,196.859492155,150054792,150014384,1
3325270,0.0658261165918,150014385,150014321,1
3325774,47.7303132448,150054793,150014385,1
3325274,0.0952193990011,150014386,150014617,2
3325830,-9999,150014617,150014557,2
3324820,0.0300569821302,150014323,150014386,2
3324826,0.101843344227,150054702,150014541,1
3324840,0.152242281679,150054704,150014545,1
3325272,0.12779655311,150054761,150014386,1
3325278,0.108220250903,150054762,150014555,1
3325650,-9999,150014555,150014556,1
3325652,-9999,150014556,150014558,1
3325284,0.108475564299,150054764,150014570,1
3325680,-9999,150014570,150014588,1
3324894,0.103453129417,150054719,150014578,1
3325696,-9999,150014578,150014582,1
3324886,0.100016489404,150054715,150014575,1
3325690,-9999,150014575,150014670,1
3330378,-9999,150014670,150014577,1
3324874,0.148123315691,150054712,150014569,1
3325678,-9999,150014569,150014573,1
3325250,0.0900577585679,150054756,150014325,1
3324846,-9999,150014329,150014332,3
3324834,0.0856458217873,150014326,150014329,2
3324824,0.113887939516,150054701,150014326,1
3324822,0.0488718046945,150054700,150014326,1
3324838,0.0326115059659,150014328,150014329,2
3324852,0.163866636122,150054708,150014328,1
3324856,0.104013375941,150054709,150014328,1
3325832,-9999,150014618,150014568,2
3324864,-9999,150014334,150014618,2
3324872,0.119036152701,150014337,150014334,1
3325778,22.6838999798,150054795,150014337,1
3324876,0.134144152791,150014338,150014334,2
3324882,0.0736091629874,150054714,150014338,1
3324890,0.130005042325,150054717,150014338,1
3324892,0.0602232282726,150054718,150014340,1
3324884,0.0274653964047,150014340,150014572,1
3325684,-9999,150014572,150014574,1
3324910,0.130509322103,150014345,150014583,2
3325706,-9999,150014583,150014584,2
3324922,0.102012358698,150054726,150014586,1
3325710,-9999,150014585,150014590,1
3325712,-9999,150014586,150014585,1
3326462,72.6639997227,150054807,150014639,1
3318788,0.0813393473682,150054116,150013154,1
3320140,0.0656734324506,150013166,150013550,1
3320108,0.0350087312522,150013154,150013166,1
3325734,9.30318494947,150054773,150014233,1
3324536,0.0603436696196,150014237,150014353,1
24897532,1.89617755148,150067695,150014237,1
3324542,0.0406812344929,150054647,150014353,1
3324896,0.0450119596654,150014341,150014343,2
3324898,0.0996381284399,150054720,150014341,1
3324904,0.0793355147033,150014343,150014389,2
3326362,1.56266196937,150054805,150014638,1
3326364,1.26691363728,150014638,150068222,1
3320174,5.84496526258e-4,150013174,150013630,6
3320172,0.00100435991044,150013173,150013174,6
3321866,0.0274693897843,150013630,150013633,6
3319244,0.00960799325256,150013082,150013085,6
3319240,0.0260638994275,150013081,150013082,6
3319248,0.00305013406448,150013085,150013624,6
3321854,0.0772141285879,150013624,150013173,6
3318232,0.080970242977,150012749,150013146,2
3319812,0.00150069894014,150013146,150013142,2
3319310,0.0866459147772,150013087,150012825,2
3322360,0.00756195904346,150013875,150013876,4
3322224,0.0251098183178,150013809,150013804,4
3322194,0.0274287003033,150013793,150013788,4
3322200,0.049723101222,150013797,150013793,4
3322214,0.0436627589348,150013804,150013797,4
3322182,0.185359644646,150013788,150014678,4
3322234,0.0190461391291,150013814,150013809,4
3321516,0.124754033629,150054510,150013562,1
3320490,0.0836824039087,150013265,150013988,4
3322622,0.0205604816893,150013988,150013648,4
3325292,0.0784188419066,150054766,150014344,1
3324908,0.0910459231778,150054722,150014344,1
3325290,0.111298841914,150014390,150014389,1
3325294,0.119088186323,150054767,150014390,1
3324900,0.00240714339073,150014342,150014341,2
3325288,0.139460159713,150014389,150014587,2
3324902,0.156740193977,150054721,150014342,1
3325416,0.0118780161415,150014440,150014457,6
3325834,-9999,150014619,150014593,2
3325636,0.0290241949304,150014548,150014611,2
3326714,-9999,150014646,150014647,6
3326716,-9999,150014647,150014648,6
3319814,0.00343873079983,150013147,150013142,6
3320102,0.0111724828189,150013151,150013553,3
3319176,0.00434201129855,150013049,150013051,3
3319180,0.0298390351506,150013051,150013151,3
3318930,0.0503802879722,150012937,150013027,2
3319040,0.00783705032766,150012981,150012985,6
3319034,0.0021769583986,150012979,150012981,6
3319050,0.0197168141662,150012987,150012991,6
3330324,0.0545243533998,150014658,150012979,6
3319046,0.00990020727645,150012985,150012987,6
3319118,0.0114327915715,150013021,150013023,6
3319122,0.0513354167117,150013023,150013026,6
3321924,0.0328674669208,150013659,150013664,6
3322000,0.117666058142,150013697,150013694,4
3321976,0.0710710000389,150013685,150013697,4
3321580,0.124818228872,150013298,150013516,1
3321354,0.107252147193,150054488,150013462,1
3321312,0.0913123741793,150013462,150013544,2
3330382,0.00513536624555,150014672,150014444,2
3325806,0.00470387656138,150014606,150014672,2
3325718,-9999,150014589,150014619,6
3324906,0.0230018195999,150014344,150014342,2
3322368,0.0365769140951,150013881,150013875,4
3330370,15.1181199007,150054808,150013319,1
3325466,47.8150730269,150054770,150014275,1
3324472,0.0376754631297,150054634,150014006,1
3322658,0.0281013495285,150014006,150013485,1
3322642,0.0496304289024,150013998,150013412,1
3322652,0.0191373291732,150014003,150013900,2
3324468,0.00781906291513,150014216,150014003,2
3321558,0.0199806297454,150013507,150013508,4
3321904,0.040106262947,150013649,150013507,4
3321902,0.0867854141455,150013648,150013649,4
3322614,0.0388521726949,150013984,150013548,1
3322626,0.107505868559,150013990,150013637,4
3322680,0.01258371922,150014017,150013640,4
3321880,0.069178378025600007,150013637,150014017,4
3320100,0.0136657396253,150013150,150013049,3
3321934,0.0397096797347,150013664,150013695,6
3319112,0.129076832386,150013018,150013021,6
3319778,0.00146629462343,150013142,150013001,6
3319078,0.0448062391756,150013001,150013018,6
3319058,0.0632839557099,150012991,150012996,6
3319068,0.0406672646998,150012996,150013140,6
3319774,0.0114269870351,150013140,150013147,6
3323216,0.00786786382218,150014091,150013671,4
3321964,0.020982205785,150013675,150013682,4
3321970,0.00747997764091,150013682,150013685,4
3321948,0.00567302839168,150013671,150013676,4
3321958,0.0515868822493,150013676,150013675,4
3322396,0.0364335616455,150013895,150013881,4
3323550,0.0690975377924,150014188,150013895,4
3325662,0.233897652136,150014561,150014563,3
3325648,0.0144636937344,150014554,150014561,3
3325160,0.173852111674,150014358,150014607,1
3325814,22.1403077611,150014610,150014358,1
3322638,0.00452437514153,150013996,150013330,1
3323338,0.0976314624987,150054597,150013996,1
3322660,0.013180562156,150014007,150013485,1
3324480,0.0457667098024,150054637,150014007,1
3325254,0.279814841773,150054758,150014325,1
3321316,0.105628471239,150054478,150013544,1
3326344,0.058441934732,150054801,150014319,1
3324810,0.0698503896464,150014319,150014640,1
3326450,0.126527084263,150014640,150014635,1
3330344,-9999,150014659,150014619,2
3324920,0.0213017308425,150014347,150014659,2
3324796,0.0945903122926,150014313,150014548,2
3324800,0.0307447000385,150014315,150014616,1
3322666,0.0209485479781,150014010,150013983,2
3324462,0.0128648282349,150014214,150014010,2
3324556,0.111948387019,150054649,150014606,1
3320658,0.148251872484,150054316,150013298,1
3318774,0.0404371826431,150012917,150013986,2
3322618,0.00519170799518,150013986,150013982,2
3318580,0.00200346555182,150012855,150013087,1
3318586,0.0231035454032,150054082,150012855,1
3320112,0.0472443276803,150013156,150013158,2
3318792,0.0200352034155,150012924,150013156,2
3322668,0.0300610942308,150014011,150012925,1
3318794,0.0203944042145,150012925,150012924,1
3318796,0.0617625019589,150012926,150014011,1
24897522,7.61068142133,150047709,150013100,1
24897528,162.107808725,150067694,150013428,1
5203178,0.0555676384804,150056119,150018214,1
5203184,0.00226244530466,150017821,150018215,1
5204456,6.2416039167,150018214,150017821,1
5203214,0.137665328774,150056125,150018150,1
5203230,0.0436795838541,150017835,150018152,2
5203246,0.114531356502,150056132,150017835,1
5203244,0.0575488640058,150017839,150017835,1
5204450,92.9260018408,150056247,150017839,1
1032157,0.135790057974,150050807,150013103,1
1032145,0.078377152291,150050804,150013103,1
3325724,-9999,150014592,150014620,6
3325836,-9999,150014620,150014593,6
3325726,-9999,150014593,150014594,6
3325728,-9999,150014594,150014646,6
3325490,4.99723892196,150014475,150014479,1
3325498,9.01010602434,150014479,150014482,2
3325502,0.74493002563,150014481,150014485,2
3325504,1.18390664788,150014482,150014485,2
3325510,2.98415420984,150014485,150014288,3
3325518,8.06564117043,150014482,150014289,2
3325844,0.328123939864,150014624,150014479,1
3325420,106.957660094,150014442,150014443,1
3325422,107.043638921,150014443,150014256,2
3325456,272.552879822,150014460,150014443,2
3325376,61.1917466627,150014420,150014422,1
3325378,117.107079242,150014421,150014422,1
3325380,6.59551760438,150014422,150014433,2
3325390,76.9477053845,150014427,150014433,2
3325402,183.42867293,150014433,150014254,3
3322432,70.9007134794,150013913,150013452,2
3322444,40.5732406619,150013919,150013913,1
3322448,48.6332446986,150013921,150013913,1
3322414,16.4830423071,150013904,150013466,2
3322416,34.8707917254,150013905,150013904,1
3322418,2.93031863238,150013906,150013904,2
3322420,38.3871740843,150013907,150013906,1
3322430,74.7963830914,150013912,150013906,2
3322436,41.537266614,150013915,150013912,1
3322442,70.2543892113,150013918,150013912,1
3322378,125.375618866,150013886,150013464,3
3322382,49.2179256076,150013888,150013889,1
3322384,25.0968056789,150013889,150013886,2
3322386,8.40173840217,150013890,150013889,1
3322406,72.3633597864,150013900,150013886,2
3321914,0.133830884268,150013654,150013509,3
3321916,0.154420251078,150013655,150013654,3
3321940,2.52594095551,150013667,150013654,1
3321926,1.97612729912,150013660,150013661,2
3321928,2.27059097117,150013661,150013290,3
3321930,6.47820078505,150013662,150013661,3
3321762,8.82547377806,150013578,150013583,2
3321764,2.39669415699,150013579,150013583,2
3321770,3.83471065116,150013582,150013607,1
3321772,40.8565862759,150013583,150013607,3
3321788,16.4103058748,150013591,150013608,1
3321790,10.8838111129,150013592,150013608,2
3321800,5.18813793979,150013597,150013609,1
3321802,20.1040345167,150013598,150013609,3
3321820,79.9649956376,150013607,150013614,3
3321822,50.4715593057,150013608,150013614,2
3321824,101.760814265,150013609,150013612,3
3321828,34.7097706734,150013611,150013612,1
3321830,52.811860659,150013612,150013615,3
3321832,88.593094602,150013613,150013617,1
3321834,63.0471545296,150013614,150013617,3
3321836,7.50024289124,150013615,150013617,3
3321840,44.1273688902,150013617,150013627,4
3321842,30.9314528259,150013618,150013627,1
3321848,96.0933374939,150013621,150013615,3
3321860,48.920757204,150013627,150013265,4
3321878,0.141933969268,150013636,150013639,1
3321884,0.404534928696,150013639,150013644,2
3321886,0.460014004632,150013640,150013644,4
3321892,0.4581647021,150013643,150013666,1
3321894,0.0933897778248,150013644,150013666,4
3321938,1.79659740905,150013666,150013547,4
3322684,0.0420716325845,150014019,150013639,2
3321778,10.2852679551,150013586,150013605,2
3321780,10.0375722819,150013587,150013605,1
3321804,46.9088424974,150013599,150013606,3
3321806,6.25136699109,150013600,150013606,4
3321808,28.5793626782,150013601,150013600,4
3321810,1.63950945615,150013602,150013600,3
3321812,25.5126543428,150013603,150013602,1
3321816,19.1197469671,150013605,150013616,2
3321818,28.8624434475,150013606,150013616,4
3321826,30.0301516214,150013610,150013602,3
3321838,53.6556008347,150013616,150013235,4
3321844,2.05233557822,150013619,150014024,2
3321846,42.0139041928,150013620,150013610,2
3322692,0.636931731167,150014023,150014024,1
3322694,42.6154508279,150014024,150013610,2
3321712,1.19627233971,150013553,150013561,3
3321714,0.10306151764,150013554,150013561,1
3321728,0.303494039673,150013561,150014673,3
3321730,0.145424227343,150013562,150013570,1
3321746,0.648086230553,150013570,150013177,3
3322616,0.153011578335,150013985,150014673,1
3330384,0.445756870768,150014673,150013570,3
3319136,1.35090587903,150013030,150013033,2
3319138,0.204538566191,150013031,150013033,1
3319142,0.856207951498,150013033,150012868,2
3321942,3.20832892924,150013668,150013673,1
3321944,3.06597986413,150013669,150013673,1
3321952,14.7495531321,150013673,150013684,2
3321954,12.4391183059,150013674,150013684,2
3321974,14.0487577346,150013684,150013280,3
3322030,5.87090492119,150013712,150013723,2
3322032,4.40317869089,150013713,150013723,1
3322052,9.72540090916,150013723,150013297,2
3322010,172.642159915,150013702,150013709,1
3322012,205.803925208,150013703,150013709,1
3322024,302.676475941,150013709,150013291,2
3319086,0.308991897544,150013005,150013007,1
3319088,0.0885469318338,150013006,150013008,1
3319090,0.389237554518,150013007,150013008,2
3319092,0.520213224521,150013008,150012939,2
24897538,0.0571865601424,150047711,150013007,2
3323524,6.03386674284,150014175,150014178,2
3323526,12.2712365799,150014176,150014178,2
3323530,13.3396278244,150014178,150014067,3
3322308,0.0931033510394,150013851,150013852,1
3322310,2.74567052217,150013852,150013350,3
3322326,2.74040052118,150013860,150013852,3
3322344,1.10845687747,150013869,150013860,3
3322350,0.356603401151,150013872,150013869,3
3322688,0.361873402153,150014021,150013860,1
3322690,0.122966690052,150014022,150013869,1
3322518,33.6993633882,150013956,150013455,4
3322520,2.55601953123,150013957,150013956,1
3322552,33.6592689642,150013973,150013956,4
3325338,16.849681694,150014401,150013973,4
3325340,2.95696377143,150014402,150014401,4
3325342,12.0884688418,150014403,150014401,1
3325358,20.1374244638,150014411,150014402,1
3325372,34.8520780787,150014418,150014402,4
3325388,31.0531314029,150014426,150014418,4
3325396,26.1916824907,150014430,150014418,2
3322522,25.5550449133,150013958,150013972,1
3322524,3.44675831505,150013959,150013972,2
3322548,15.5176232093,150013971,150013979,4
3322550,39.6305098318,150013972,150013979,2
3322556,2.09112952169,150013975,150013980,1
3322558,2.2930316824,150013976,150013980,2
3322560,0.519176984696,150013977,150013976,1
3322562,0.519176984697,150013978,150013976,2
3322564,46.0913789746,150013979,150013981,4
3322566,26.2040161444,150013980,150013981,2
3322568,2.16323743623,150013981,150014419,4
3325374,51.6292668114,150014419,150014424,4
3325384,17.0607325804,150014424,150014425,4
3325840,3.20159140563,150014622,150014424,2
3322468,56.6239824819,150013931,150013961,3
3322472,132.380677795,150013933,150013961,3
3322492,222.846337306,150013943,150013966,1
3322494,128.84167889,150013944,150013966,1
3322528,611.251467142,150013961,150013965,4
3322530,665.884762744,150013962,150013965,1
3322536,170.093134878,150013965,150013967,4
3322538,393.160659615,150013966,150013967,2
3322540,36.7171136407,150013967,150013969,4
3322542,164.010480508,150013968,150013969,1
3322544,54.1909207346,150013969,150013970,4
3322546,109.708966059,150013970,150013460,4
3322554,101.967405954,150013974,150013970,1
3322334,417.520033504,150013864,150013874,2
3322342,289.797174,150013868,150013874,1
3322352,302.707787958,150013873,150013885,1
3322354,89.4521109883,150013874,150013885,2
3322374,317.462775337,150013884,150013899,2
3322376,294.408107555,150013885,150013899,2
3322404,426.050260584,150013899,150013425,3
3325638,0.402324157389,150014549,150014550,3
3325640,0.180956729579,150014550,150014318,3
3325816,0.0207996240895,150014611,150014549,2
3325818,0.045164898023,150014612,150014549,3
3325846,0.0793357090269,150014625,150014550,1
3325530,79.4387756826,150014495,150014497,1
3325532,73.0243228187,150014496,150014497,2
3325534,4.45131070636,150014497,150014504,2
3325536,34.0582337122,150014498,150014504,1
3325548,21.982626719,150014504,150014507,2
3325552,6.27748945767,150014506,150014508,1
3325554,13.9246129789,150014507,150014508,3
3325556,5.22743667566,150014508,150014298,3
3325566,42.4814832026,150014513,150014507,3
3325568,12.8745601968,150014514,150014513,1
3325610,141.757125572,150014535,150014513,3
3325634,44.1706985476,150014547,150014535,3
3325646,61.2911243413,150014553,150014535,2
3325572,29.4829455309,150014516,150014526,3
3325574,1.56037873284,150014517,150014526,1
3325592,31.9818979378,150014526,150014530,3
3325594,35.7244604624,150014527,150014529,1
3325596,6.35883664059,150014528,150014532,1
3325598,1.14975275051,150014529,150014532,3
3325600,9.85502357587,150014530,150014529,3
3325602,10.6880077114,150014531,150014530,2
3325604,11.5796527016,150014532,150014302,3
3323580,4.07357352262,150014203,150014204,1
3323582,4.56410855412,150014204,150014154,2
3323584,31.6928285581,150014205,150014204,1
3325468,30.2238239836,150014465,150014488,2
3325474,28.0861215256,150014468,150014488,2
3325514,80.9695915646,150014487,150014490,1
3325516,183.57930955,150014488,150014490,3
3325520,55.2184988777,150014490,150014494,3
3325522,29.5002939209,150014491,150014494,1
3325528,59.9214442853,150014494,150014282,3
3325506,30.4936111622,150014483,150014486,1
3325508,28.0423562456,150014484,150014486,1
3325512,45.3972410549,150014486,150014276,2
3322312,24.7660821112,150013853,150013857,1
3322314,11.1267905137,150013854,150013857,1
3322320,64.7268136334,150013857,150013861,2
3322328,145.126848313,150013861,150013391,2
3322410,8.49464652124,150013902,150013903,1
3322412,796.702129363,150013903,150013861,1
3322458,84.249916918,150013926,150013950,1
3322460,67.5285593615,150013927,150013950,1
3322500,41.8033938905,150013947,150013453,3
3322502,62.812279025,150013948,150013947,1
3322504,48.8778143951,150013949,150013947,3
3322506,907.455211992,150013950,150013949,2
3322508,45.233415953,150013951,150013949,2
3322510,163.783553499,150013952,150013951,1
3322532,414.603916843,150013963,150013951,1
3323562,1.90358051404,150014194,150014195,1
3323564,2.60236323436,150014195,150014143,2
3323566,16.7225933765,150014196,150014195,1
3321910,1.96058805248,150013652,150013663,1
3321912,8.51964626443,150013653,150013663,1
3321932,81.5604629833,150013663,150013244,2
3321896,590.75213104,150013645,150013656,2
3321918,238.288831394,150013656,150013220,2
3322686,65.5495770683,150014020,150013656,1
3319770,192.917843329,150013138,150013143,2
3319772,29.9107133021,150013139,150013143,1
3319780,276.017063549,150013143,150013094,2
3319760,82.2520532282,150013133,150013134,1
3319762,16.6332897476,150013134,150013091,2
3319764,30.5669356094,150013135,150013134,1
3319062,131.683518492,150012993,150012995,2
3319064,32.4933357319,150012994,150012995,1
3319066,116.291938409,150012995,150012762,2
3319080,1.00380685558,150013002,150013003,1
3319082,1.3090183995,150013003,150012757,2
3319084,3.79818810215,150013004,150013003,1
3319152,2.5560942092,150013038,150013042,1
3319154,4.80046961242,150013039,150013042,1
3319162,22.1320352261,150013042,150013047,2
3319164,4.40562579147,150013043,150013047,2
3319166,4.75890710493,150013044,150013043,2
3319168,2.14046913455,150013045,150013043,1
3319172,24.3140668681,150013047,150012870,3
3319094,55.4860852415,150013009,150012862,2
3319096,59.1638372892,150013010,150013009,1
3319098,22.2264145491,150013011,150013009,2
3319100,28.6225050669,150013012,150013011,1
3319108,505.291150902,150013016,150013011,2
3319110,156.544315422,150013017,150013016,1
3319124,167.257767039,150013024,150013016,2
3319126,99.619109814,150013025,150013024,1
3319140,277.430426207,150013032,150013024,1
3319052,259.84492945,150012988,150012992,1
3319054,155.592232546,150012989,150012992,1
3319060,56.8472252921,150012992,150012788,2
3321708,22.9510229092,150013551,150013555,1
3321710,22.699996096,150013552,150013555,2
3321716,3.55023635626,150013555,150013559,2
3321718,18.2532354074,150013556,150013559,1
3321724,35.3230586961,150013559,150013566,2
3321726,19.2573426597,150013560,150013566,1
3321732,3.58609732955,150013563,150013565,1
3321734,3.80126316932,150013564,150013565,1
3321736,23.417215562,150013565,150013572,2
3321738,28.0791420904,150013566,150013572,2
3321750,32.6693466724,150013572,150013580,3
3321752,25.3178471466,150013573,150013580,1
3321766,75.8818194932,150013580,150013594,3
3321768,16.3167428494,150013581,150013594,2
3321794,70.5743954458,150013594,150013208,3
3321856,32.9605823338,150013625,150013628,1
3321858,22.6886200311,150013626,150013628,2
3321862,35.9518680594,150013628,150013259,2
3321774,0.142958434993,150013584,150013210,2
3321776,0.349737599894,150013585,150013584,1
3321784,0.492696034887,150013589,150013590,1
3321786,2.06523881981,150013590,150013584,2
3321792,1.43469000833,150013593,150013590,2
3321796,1.01347319094,150013595,150013593,2
3321798,0.546305448008,150013596,150013593,1
3321742,40.8396503312,150013568,150013571,2
3321744,39.2854288205,150013569,150013571,1
3321748,82.9689738306,150013571,150013577,2
3321760,54.2324101563,150013577,150013223,2
3322682,4.00129367616,150014018,150013577,1
3322170,90.6008183447,150013782,150014679,2
3322172,101.491453798,150013783,150013785,2
3322176,57.6971963371,150013785,150013395,3
3322636,262.591758028,150013995,150014679,2
3330396,44.9528357006,150014679,150013785,3
3325328,195.524731897,150014396,150014412,1
3325344,2.32283613778,150014404,150014238,2
3325346,2.96161607567,150014405,150014404,1
3325360,311.840751498,150014412,150014413,1
3325362,326.532690069,150014413,150014404,2
3325364,1.80019800678,150014414,150014413,2
3325366,40.12699428,150014415,150014414,2
3325382,152.319979735,150014423,150014414,1
3325620,161.207618553,150014540,150014323,2
3325622,153.121152251,150014541,150014540,1
3325630,136.948219645,150014545,150014540,1
3330358,1.05753539923,150014662,150014665,2
3330360,1.66732879629,150014663,150014662,2
